INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/01/04', '39489959', '21127581248', 530.000000, 540.000000, 528.000000, 536.000000, 6.000000, '33316')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/15', '23057868', '14117908308', 613.000000, 614.000000, 608.000000, 614.000000, 1.000000, '29913')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/16', '61882128', '36562482701', 591.000000, 595.000000, 588.000000, 589.000000, -25.000000, '86192')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/19', '43248966', '25135531384', 583.000000, 584.000000, 578.000000, 582.000000, -7.000000, '86753')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/20', '16352855', '9502338666', 579.000000, 584.000000, 579.000000, 581.000000, -1.000000, '27956')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/21', '26476215', '15440430690', 586.000000, 586.000000, 580.000000, 585.000000, 4.000000, '32757')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/22', '27075950', '16014166571', 589.000000, 594.000000, 587.000000, 591.000000, 6.000000, '23365')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/23', '15705191', '9206201715', 592.000000, 592.000000, 583.000000, 585.000000, -6.000000, '23635')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/26', '22442745', '13089591086', 591.000000, 591.000000, 580.000000, 580.000000, -5.000000, '37826')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/27', '18925325', '10997959654', 581.000000, 584.000000, 580.000000, 580.000000, 0.000000, '20197')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/28', '39744486', '22884618824', 576.000000, 579.000000, 573.000000, 579.000000, -1.000000, '75078')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/29', '25014772', '14525643464', 585.000000, 585.000000, 577.000000, 583.000000, 4.000000, '26868')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/07/30', '26141286', '15170421873', 581.000000, 582.000000, 578.000000, 580.000000, -3.000000, '16353')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/02', '24948096', '14593329483', 583.000000, 590.000000, 580.000000, 590.000000, 10.000000, '19791')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/03', '28104984', '16655446605', 594.000000, 594.000000, 590.000000, 594.000000, 4.000000, '20221')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/04', '23714971', '14132827829', 598.000000, 598.000000, 594.000000, 596.000000, 2.000000, '18228')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/05', '15673765', '9343887536', 598.000000, 598.000000, 593.000000, 596.000000, 0.000000, '15495')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/06', '13994018', '8275142201', 596.000000, 596.000000, 588.000000, 591.000000, -5.000000, '13742')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/09', '17611955', '10366798182', 590.000000, 595.000000, 583.000000, 595.000000, 4.000000, '15068')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/10', '17620825', '10435618093', 596.000000, 596.000000, 589.000000, 591.000000, -4.000000, '13983')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/11', '20311399', '11943131619', 590.000000, 590.000000, 585.000000, 590.000000, -1.000000, '18548')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/12', '16031265', '9383967628', 586.000000, 588.000000, 584.000000, 586.000000, -4.000000, '15202')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/13', '25440973', '14769155709', 585.000000, 585.000000, 579.000000, 581.000000, -5.000000, '36198')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/16', '19949389', '11612486234', 582.000000, 586.000000, 578.000000, 584.000000, 3.000000, '17055')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/17', '31845499', '18475506150', 580.000000, 582.000000, 578.000000, 580.000000, -4.000000, '19184')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/18', '47063629', '26855353529', 568.000000, 575.000000, 566.000000, 574.000000, -6.000000, '86118')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/19', '42133375', '23766228074', 573.000000, 573.000000, 559.000000, 559.000000, -15.000000, '119048')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/20', '47741449', '26565551162', 560.000000, 563.000000, 551.000000, 552.000000, -7.000000, '72684')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/23', '34775337', '19688362857', 560.000000, 572.000000, 559.000000, 566.000000, 14.000000, '30421')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/24', '27397309', '15697269609', 574.000000, 575.000000, 571.000000, 572.000000, 6.000000, '21032')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/25', '28867651', '16769849402', 579.000000, 585.000000, 574.000000, 585.000000, 13.000000, '29096')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/26', '45027320', '26834160811', 601.000000, 603.000000, 591.000000, 594.000000, 9.000000, '42735')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/27', '29459532', '17596859741', 596.000000, 600.000000, 593.000000, 599.000000, 5.000000, '31217')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/30', '40606821', '24425472555', 602.000000, 605.000000, 599.000000, 605.000000, 6.000000, '43096')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/08/31', '58916407', '35867753009', 604.000000, 614.000000, 598.000000, 614.000000, 9.000000, '46791')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/01', '31242788', '19126702297', 614.000000, 614.000000, 608.000000, 613.000000, -1.000000, '30125')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/02', '26715492', '16341803689', 613.000000, 615.000000, 607.000000, 607.000000, -6.000000, '26153')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/03', '53915006', '33278648609', 610.000000, 620.000000, 610.000000, 620.000000, 13.000000, '62288')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/06', '59223061', '37250623087', 623.000000, 638.000000, 621.000000, 631.000000, 11.000000, '77024')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/07', '27422775', '17191259166', 634.000000, 634.000000, 623.000000, 623.000000, -8.000000, '29823')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/08', '38713621', '23960375113', 622.000000, 627.000000, 612.000000, 619.000000, -4.000000, '38267')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/09', '19309522', '11886107760', 612.000000, 620.000000, 610.000000, 619.000000, 0.000000, '19569')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/10', '16740439', '10365721937', 615.000000, 623.000000, 614.000000, 622.000000, 3.000000, '17067')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/13', '15809768', '9734528161', 619.000000, 620.000000, 613.000000, 615.000000, -7.000000, '21779')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/14', '16024935', '9849961184', 618.000000, 618.000000, 612.000000, 613.000000, -2.000000, '13569')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/15', '26041452', '15872971715', 610.000000, 613.000000, 607.000000, 607.000000, -6.000000, '24839')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/16', '23315040', '14030697248', 603.000000, 607.000000, 599.000000, 600.000000, 0.000000, '31437')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/17', '42383815', '25510152115', 600.000000, 610.000000, 599.000000, 600.000000, 0.000000, '18681')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/22', '42732169', '25056693727', 586.000000, 589.000000, 583.000000, 586.000000, -14.000000, '70389')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/23', '22736266', '13406035166', 588.000000, 593.000000, 588.000000, 588.000000, 2.000000, '22991')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/24', '17302848', '10289114839', 591.000000, 598.000000, 590.000000, 598.000000, 10.000000, '15796')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/27', '20034221', '11993300562', 600.000000, 602.000000, 593.000000, 602.000000, 4.000000, '16349')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/28', '17325896', '10291543822', 595.000000, 596.000000, 592.000000, 594.000000, -8.000000, '16496')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/29', '51834124', '30040354500', 580.000000, 583.000000, 577.000000, 580.000000, -14.000000, '95024')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/09/30', '36318623', '21054651328', 580.000000, 585.000000, 575.000000, 580.000000, 0.000000, '32973')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/01', '39006124', '22368447571', 579.000000, 579.000000, 571.000000, 574.000000, -6.000000, '78088')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/04', '22288138', '12741914919', 574.000000, 575.000000, 569.000000, 572.000000, -2.000000, '42147')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/05', '36063650', '20406526124', 562.000000, 572.000000, 560.000000, 572.000000, 0.000000, '56678')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/06', '33989379', '19345468774', 573.000000, 574.000000, 565.000000, 571.000000, -1.000000, '53606')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/07', '28480400', '16458019782', 575.000000, 582.000000, 572.000000, 580.000000, 9.000000, '23304')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/08', '22601904', '13051944932', 582.000000, 583.000000, 573.000000, 575.000000, -5.000000, '24157')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/12', '27126088', '15455194493', 570.000000, 575.000000, 564.000000, 575.000000, 0.000000, '32210')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/13', '19267437', '11006807040', 572.000000, 575.000000, 570.000000, 571.000000, -4.000000, '18050')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/14', '14270641', '8213170376', 579.000000, 579.000000, 573.000000, 573.000000, 2.000000, '14814')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/15', '55305252', '32878638999', 592.000000, 600.000000, 586.000000, 600.000000, 27.000000, '61088')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/18', '19753943', '11802365489', 604.000000, 604.000000, 590.000000, 590.000000, -10.000000, '21353')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/19', '18709936', '11196540994', 598.000000, 600.000000, 593.000000, 600.000000, 10.000000, '20482')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/20', '17537878', '10527701553', 603.000000, 604.000000, 597.000000, 598.000000, -2.000000, '16410')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/21', '16882324', '10116911921', 602.000000, 603.000000, 595.000000, 596.000000, -2.000000, '17599')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/22', '14236279', '8520299817', 600.000000, 602.000000, 594.000000, 600.000000, 4.000000, '12812')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/25', '17724968', '10518554968', 597.000000, 597.000000, 590.000000, 593.000000, -7.000000, '16139')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/26', '27047187', '16169131795', 595.000000, 600.000000, 593.000000, 599.000000, 6.000000, '13081')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/27', '16260278', '9708715733', 598.000000, 599.000000, 594.000000, 599.000000, 0.000000, '12042')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/28', '16927154', '10066068774', 598.000000, 598.000000, 591.000000, 595.000000, -4.000000, '15065')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/10/29', '27684673', '16352758906', 595.000000, 596.000000, 589.000000, 590.000000, -5.000000, '19937')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/01', '17110357', '10107402871', 591.000000, 593.000000, 590.000000, 590.000000, 0.000000, '13798')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/02', '16544999', '9808608554', 594.000000, 597.000000, 590.000000, 592.000000, 2.000000, '11662')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/03', '11404984', '6773439607', 597.000000, 597.000000, 592.000000, 592.000000, 0.000000, '8934')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/04', '18888245', '11112246412', 592.000000, 594.000000, 585.000000, 587.000000, -5.000000, '22171')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/05', '35086799', '20974569571', 598.000000, 600.000000, 595.000000, 600.000000, 13.000000, '31929')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/08', '20886897', '12544595323', 600.000000, 602.000000, 598.000000, 602.000000, 2.000000, '17964')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/09', '42340785', '25935652781', 611.000000, 617.000000, 610.000000, 611.000000, 9.000000, '42855')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/10', '18518512', '11303615778', 611.000000, 612.000000, 608.000000, 612.000000, 1.000000, '19147')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/11', '20257792', '12225622771', 600.000000, 606.000000, 600.000000, 606.000000, -6.000000, '16140')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/12', '21373014', '12801799429', 610.000000, 611.000000, 602.000000, 604.000000, -2.000000, '13869')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/15', '17140935', '10434209332', 609.000000, 611.000000, 607.000000, 608.000000, 4.000000, '13140')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/16', '21776308', '13285168416', 612.000000, 612.000000, 608.000000, 610.000000, 2.000000, '14487')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/17', '21829653', '13330782804', 615.000000, 615.000000, 608.000000, 610.000000, 0.000000, '14807')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/18', '22933191', '14019057524', 613.000000, 614.000000, 607.000000, 613.000000, 3.000000, '15913')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/19', '38847820', '24047156185', 622.000000, 623.000000, 617.000000, 618.000000, 5.000000, '32179')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/22', '23296854', '14354639781', 618.000000, 618.000000, 615.000000, 615.000000, -3.000000, '14108')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/23', '20022520', '12266300247', 615.000000, 615.000000, 611.000000, 612.000000, -3.000000, '15011')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/24', '22978524', '13904268592', 612.000000, 612.000000, 602.000000, 603.000000, -9.000000, '23584')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/11/25', '14171433', '8551663451', 605.000000, 607.000000, 601.000000, 603.000000, 0.000000, '14137')
